text,label
"['kemarin', 'kayak', 'eh', 'barusan', 'habis', 'lapor', 'rekan', 'grabpay', 'kesuspend', 'deh', 'coba', 'lapor', 'rekan', 'grab', 'nder']",0.0
"['caassiiu', 'thestorykids', 'grab', 'motor', 'kemarin', 'pintu', 'masuk', 'grab', 'mobil', 'gedung', 'antriannya', 'penjaga']",0.0
"['telkomsel', 'aman', 'sinyal', 'holding', 'cari', 'grab', 'gampang', 'sih', 'alhamdulillah', 'grab', 'masuk', 'lobi', 'utara']",1.0
"['pakai', 'indosat', 'area', 'mal', 'benaran', 'sinyal', 'holding', 'area', 'sinyal', 'saran', 'pesan', 'grab', 'mending', 'jalan', 'pintu', 'carnaval', 'pintu', 'timur', 'ramai', 'banget', 'wara', 'wirinya']",1.0
"['mengharap', 'nilai', 'kerkel', 'alasan', 'masuk', 'akal', 'motor', 'pakai', 'tololnya', 'ya', 'motor', 'angkutan', 'kota', 'gojek', 'grab', 'mending', 'suruh', 'bayar', 'rebu', 'nilai']",0.0
"['fren', 'lumayan', 'lancar', 'pas', 'pulang', 'pesan', 'grabnya', 'susah', 'pick', 'up', 'nya', 'beach', 'city', 'langsung', 'jalan', 'gong', 'menunggu', 'situ', 'wara', 'wiri', 'gerbang', 'barat', 'deh', 'order', 'grab']",0.0
"['thestorykids', 'by', 'jelek', 'sih', 'wara', 'wiri', 'gerbang', 'timur', 'ambil', 'grab']",0.0
"['xl', 'menurutku', 'aman', 'sih', 'kadang', 'pas', 'lte', 'bar', 'penuh', 'lemot', 'cari', 'grab', 'lumayan', 'gampang', 'amannya', 'km', 'menunggu', 'gerbang', 'barat', 'timur', 'jarang', 'grab', 'masuk']",1.0
"['senangggg', 'abang', 'grab', 'sat', 'set', 'sat', 'set', 'dag', 'dig', 'dug', 'mengejar', 'kereta', 'jam', 'takut', 'keburu']",1.0
"['pakai', 'baca', 'kak', 'coba', 'laporan', 'rekan', 'grab', 'pakai', 'mastercard', 'baca', 'blu', 'habis', 'laporan', 'besoknya', 'langsung']",1.0
"['tanyakanrl', 'motor', 'dipakai', 'ya', 'gojek', 'grab', 'maxim', 'pakai', 'dibilang', 'base', 'salah']",1.0
"['pahal', 'grab', 'mahal', 'harinii']",1.0
"['karawangfess', 'sih', 'enak', 'lumpia', 'beef', 'unsika', 'sayangnya', 'grab', 'gofood']",0.0
"['miskin', 'pakai', 'grab']",0.0
"['pas', 'berkumpul', 'problem', 'pesan', 'taksi', 'online', 'nya', 'grab', 'gojek', 'bluebird', 'coba', 'niat', 'taksi', 'online', 'duri', 'menyambung', 'cont']",0.0
"['kayak', 'meninggal', 'grab', 'car', 'pakai', 'stella', 'jeruk']",0.0
"['thestorykids', 'menyimpang', 'kids', 'grabnya', 'suka', 'masuk', 'jalan', 'kaki', 'grab', 'bike', 'bilang', 'masuk', 'bang', 'tambahkan', 'deh']",0.0
"['motor', 'hoalah', 'wkwk', 'grab', 'jam', 'segituan', 'ya', 'pulangg', 'semoga', 'ketemu', 'ya', 'adik']",0.0
"['aktifin', 'aplikasi', 'grab', 'sekalinya', 'diaktivin', 'niat', 'menarik', 'eh', 'order', 'fiktiv', 'bangsat', 'banget', 'pagi', 'pagi', 'sarapan', 'order', 'fiktiv', 'grab', 'food', 'mie', 'ayam']",0.0
"['thestorykids', 'menyimpang', 'kids', 'kesempatannya', 'cepat', 'cepat', 'turun', 'sehabis', 'konser', 'biar', 'pesan', 'grab']",0.0
"['thestorykids', 'menyimpang', 'kids', 'imo', 'deh', 'nder', 'grab', 'gojek', 'susah', 'banget']",0.0
"['saran', 'driver', 'grab', 'kemarin', 'ramean', 'mending', 'jalan', 'gerbang', 'pesan', 'lumayan', 'driver', 'masuk', 'ojek', 'suka', 'menawari']",1.0
"['terlanjur', 'ketergantungan', 'pakai', 'shopee', 'bakar', 'duit', 'habis', 'giliran', 'ambil', 'untung', 'sebanyaknya', 'grab', 'gojek', 'tokped']",0.0
"['doakan', 'semoga', 'abang', 'gojek', 'grab', 'kembalian']",1.0
"['jaman', 'canggih', 'gojek', 'grab', 'maxim', 'in', 'driver', 'eh', 'jemput', 'cowok', 'orang', 'teman', 'cowok', 'jemput', 'ya', 'gue', 'nyaksiin', 'ya']",0.0
"['thestorykids', 'for', 'your', 'information', 'susah', 'grab', 'grab', 'bike', 'car', 'gojek', 'gojek', 'kerja', 'blue', 'bird', 'menolak', 'opang']",0.0
"['luculucuaaan', 'indonesia', 'alfa', 'kayak', 'gojek', 'grab', 'doang', 'bersaing', 'bawahannya', 'akur']",0.0
"['convomf', 'nya', 'sih', 'pesan', 'ojek', 'online', 'grab', 'gofood', 'always', 'gojek', 'cuz', 'banya', 'vocer', 'grab', 'sih', 'jarang', 'pesan', 'situ']",1.0
"['bisabisanya', 'pakai', 'grab', 'gojek', 'pakai', 'promo', 'promonya', 'lumayan', 'banget']",0.0
"['fxmario', 'malam', 'gue', 'beli', 'ya', 'pakai', 'grab', 'hmmmmm', 'oke', 'sih']",1.0
"['besok', 'day', 'saran', 'langsung', 'cari', 'bis', 'wara', 'wiri', 'ancol', 'deh', 'bayar', 'sih', 'ojekan', 'grab', 'pickup', 'korban']",0.0
"['keniljenner', 'discountfess', 'banget', 'grab', 'uruskan', 'hehe']",1.0
"['abang', 'grab', 'bikin', 'sebal', 'gue', 'manusia', 'susah', 'marah', 'orang', 'asing', 'ih', 'sebe', 'banget', 'diomelin', 'orang', 'va', 'dikenal']",0.0
"['me', 'everytime', 'gojek', 'grab', 'maxim', 'wkwk', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'psfrrq']",1.0
"['pas', 'gue', 'dufan', 'kakak', 'gue', 'grab', 'hotel', 'abang', 'grab', 'nya', 'bilang', 'orang', 'bayar', 'main', 'dufan', 'ya', 'gue', 'kayak', 'hehe', 'bapaknya', 'ya', 'kesalahan', 'wahana', 'nya', 'mengantar', 'nyawa', 'mbak']",0.0
"['primrose', 'bbetul', 'sih', 'bus', 'ya', 'ramai', 'grab', 'lbhh', 'ok']",1.0
"['grab', 'kocak', 'habis', 'hujan', 'mahal']",1.0
"['tanyakanrl', 'alasan', 'orang', 'jaman', 'gojek', 'grab', 'kawannya']",0.0
"['bantu', 'susah', 'sinyal', 'grab', 'kemaleman', 'grab', 'masuk', 'menunggu', 'pintu', 'karnaval', 'malam', 'jalan', 'pintu', 'karnaval', 'jalannya', 'ramean', 'berasa', 'sih', 'wkwk']",0.0
"['mustinya', 'gue', 'pakai', 'grab', 'mobil', 'ajaaaaaaaa', 'gue', 'pakai', 'bike', 'sicccchhhh', 'ujaaaaan', 'guede']",0.0
"['skzkasep', 'maniacinjkt', 'gojek', 'grab', 'grab', 'car', 'gratis', 'grab', 'bayar', 'uang', 'masuk', 'kendaraan']",1.0
"['mbak', 'grab', 'orderan', 'kaum', 'pegang', 'paha', 'nempelin', 'anggap', 'apes', 'tolak', 'penasaran', 'ujungnya', 'takut', 'dilaporkan', 'repot']",0.0
"['discountfess', 'nder', 'biar', 'master', 'cardnya', 'dipakai', 'sih', 'punyaku', 'huhu', 'kontak', 'bank', 'grab', 'penyelesaian']",0.0
"['penjual', 'bego', 'nih', 'barang', 'chek', 'out', 'jual', 'orang', 'pakai', 'grab', 'instan', 'gue', 'cancel', 'transaksi', 'driver', 'nya', 'kasihan', 'orderan', 'gara', 'fnfjb']",0.0
"['mencoba', 'ayam', 'jatinangor', 'mekdi', 'olive', 'grab', 'promo', 'surprisingly', 'enak']",0.0
"['grab', 'eror', 'kahhhh']",0.0
"['halief', 'cinema', 'beli', 'grab', 'om', 'halief', 'bungkus', 'ribu', 'lumayan', 'netflix', 'and', 'chill', 'rumaaah']",1.0
"['discountfess', 'grab', 'diskon', 'kilat', 'pesan', 'area', 'xxi', 'cod', 'an', 'abangnya']",0.0
"['abang', 'grab', 'nya', 'wangi', 'banget']",1.0
"['psikisku', 'terguncang', 'menonton', 'iklan', 'grab']",0.0
"['worksfess', 'oot', 'sih', 'masuk', 'aplikasi', 'kayak', 'grab', 'gofood', 'shopeefood', 'kasihan', 'drivenya', 'tau', 'sistem', 'resto']",0.0
"['convomfs', 'grab', 'helikopter', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'tjsslqljkv']",0.0
"['ffarliani', 'pakai', 'grab', 'promoooo']",1.0
"['haramulliand', 'beli', 'grab', 'bungkus', 'k', 'k', 'recreate', 'kailan', 'krispinya', 'deh', 'enak', 'banget']",1.0
"['menipu', 'grab', 'kena', 'batunya', 'kakak', 'ovo', 'ku']",0.0
"['pikir', 'nih', 'jaket', 'kayak', 'jaket', 'gojek', 'berani', 'berbicara', 'jaket', 'mahal', 'asli', 'kayak', 'driver', 'gojek', 'grab', 'warnanya']",0.0
"['top', 'up', 'grab', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'pissmeko']",0.0
"['visor', 'helm', 'grab', 'berperan', 'kehidupan', 'sih', 'kakak', 'nya', 'konsep', 'janani', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'tvvnlfyaj']",1.0
"['hai', 'teman', 'pakai', 'grab', 'sepengetahuanku', 'halodoc', 'mahal', 'banget', 'kisaran', 'ribu', 'maaf', 'ya', 'membantu']",1.0
"['nurrsoff', 'everyday', 'grab', 'makanan', 'nih', 'menangis', 'ah']",0.0
"['grab', 'food', 'promo', 'gratis', 'ongkos', 'kirim', 'sih', 'nih', 'gue', 'bm', 'banget', 'menangis']",1.0
"['lokotre', 'mas', 'grab', 'nya', 'cakap', 'a']",1.0
"['kedai', 'gunting', 'rambut', 'grab', 'tutup', 'ok']",0.0
"['rekor', 'gue', 'malas', 'gerak', 'menunggu', 'harga', 'grab', 'rm']",0.0
"['mending', 'grab', 'sumpah', 'jalan', 'kaki', 'gue', 'jabanin', 'cih', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'hncbqkwcgy']",1.0
"['grabid', 'tempatku', 'grab', 'nya', 'bestie', 'coba', 'deh', 'adakan', 'laku', 'banget']",0.0
"['lapar', 'and', 'sakit', 'kepala', 'nak', 'order', 'grab', 'hujan']",0.0
"['order', 'food', 'tau', 'sedar', 'hujan', 'abang', 'grab', 'im', 'maaf']",0.0
"['sopirnya', 'enakan', 'ya', 'takut', 'bintang', 'jelek', 'gue', 'driver', 'ya', 'gue', 'ambil', 'ibunya', 'risih', 'kayak', 'bintang', 'jelek', 'pengaruh', 'akun', 'grab', 'kecuali', 'akun', 'gojek', 'pengaruh']",0.0
"['ya', 'grab', 'call', 'jalan']",0.0
"['grab', 'menyusul', 'sayang', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'xuhudj']",1.0
"['semenjak', 'pakai', 'maxim', 'gpake', 'gojek', 'grab']",0.0
"['snowiespace', 'wkwk', 'untung', 'beline', 'pakai', 'grab', 'grab', 'beda']",1.0
"['niatny', 'grab', 'biar', 'cepat', 'ngecet']",0.0
"['grabid', 'grab', 'zolim', 'laporan', 'berkali', 'kali', 'solusi', 'pembayaran', 'grabfood', 'mastercard', 'blu', 'baca', 'ditolak', 'minggu', 'nomor', 'email', 'novilistiana', 'gmail', 'com']",0.0
"['gue', 'stasiun', 'salah', 'pintu', 'grab', 'nya', 'anjir', 'senin', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'uadrwcnvu']",0.0
"['grab', 'nya', 'mengeyel', 'siii', 'ah', 'dibilang', 'terobos']",0.0
"['menyesal', 'grab', 'mobil', 'merayap', 'banget', 'anjeer', 'janji', 'kena', 'tegur', 'bos']",0.0
"['grab', 'beres', 'sial', 'mulu']",0.0
"['wkwk', 'mestinya', 'turun', 'cawang', 'gue', 'nya', 'tebet', 'alhasil', 'turun', 'tebet', 'grab', 'nya', 'mahal', 'wkwk']",0.0
"['semoga', 'grab', 'numpangin', 'gue', 'motornya', 'ngelewatin', 'genangan', 'air', 'kelamcaran', 'rezeki', 'nya', 'kesehatan', 'amin']",1.0
"['anjing', 'grab', 'nya', 'dibilang', 'banjir', 'gue', 'bantu', 'dorongin', 'motor', 'grab', 'nya']",0.0
"['whyhyyyyy', 'gojek', 'mahal', 'mahalnya', 'maksudnya', 'grab', 'promo', 'hwaaa', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'jjqoddpq']",0.0
"['grab', 'bawa', 'motor', 'ngejut', 'ngejut', 'tai', 'gue', 'nyungsep']",0.0
"['grab', 'mahal', 'banget', 'anjir']",0.0
"['tunggu', 'grab']",0.0
"['convomf', 'grab', 'sih', 'promonya', 'makanan', 'transpo', 'asi', 'mending', 'indrive', 'murah', 'pakai', 'promo']",1.0
"['viloradaz', 'pagi', 'gue', 'abang', 'grab', 'profesor', 'x', 'wkwk', 'asyik', 'tau', 'jalan', 'tikus', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'fembspmcx']",1.0
"['by', 'the', 'way', 'abang', 'grab', 'car', 'asyik', 'banget', 'wkwk', 'pas', 'masuk', 'mobil', 'pe', 'pulang', 'kak', 'menonton', 'konsernya', 'pas', 'tiketnya', 'murah', 'juta', 'masnya', 'langsung', 'kaget', 'gedekan', 'speaker', 'mobilnya', 'disuruh', 'konser']",1.0
"['gila', 'jelek', 'banget', 'gue', 'grab', 'menangis', 'ingusan']",0.0
"['angin', 'hujan', 'transaksi', 'grab', 'beli', 'tolong', 'dijelasin', 'nih', 'maksudnya', 'grabindonesiaid', 'ovo', 'id']",0.0
"['care', 'gue', 'grab', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'sjqfkhht']",1.0
"['abang', 'grab', 'nya']",0.0
"['senang', 'gojek']",1.0
"['pelayanan', 'gojek', 'jelek']",0.0
"['today', 'is', 'a', 'good', 'day']",1.0
